Species	Length	Number	Standard	Symm.	Compl.	Inverted
Sooglossus_thomasseti_dloop	57	2	0	2	0	0
Sooglossus_thomasseti_dloop	58	1	1	0	0	0
Sooglossus_thomasseti_dloop	59	2	0	2	0	0
Sooglossus_thomasseti_dloop	61	2	0	2	0	0
Sooglossus_thomasseti_dloop	63	2	0	2	0	0
Sooglossus_thomasseti_dloop	65	2	0	2	0	0
Sooglossus_thomasseti_dloop	67	2	0	2	0	0
Sooglossus_thomasseti_dloop	69	2	0	2	0	0
Sooglossus_thomasseti_dloop	71	2	0	2	0	0
Sooglossus_thomasseti_dloop	73	2	0	2	0	0
Sooglossus_thomasseti_dloop	75	2	0	2	0	0
Sooglossus_thomasseti_dloop	77	2	0	2	0	0
Sooglossus_thomasseti_dloop	79	2	0	2	0	0
Sooglossus_thomasseti_dloop	81	2	0	2	0	0
Sooglossus_thomasseti_dloop	83	2	0	2	0	0
Sooglossus_thomasseti_dloop	85	2	0	2	0	0
Sooglossus_thomasseti_dloop	87	2	0	2	0	0
Sooglossus_thomasseti_dloop	89	2	0	2	0	0
Sooglossus_thomasseti_dloop	91	2	0	2	0	0
Sooglossus_thomasseti_dloop	93	2	0	2	0	0
Sooglossus_thomasseti_dloop	95	2	0	2	0	0
Sooglossus_thomasseti_dloop	97	2	0	2	0	0
Sooglossus_thomasseti_dloop	99	2	0	2	0	0
Sooglossus_thomasseti_dloop	101	2	0	2	0	0
Sooglossus_thomasseti_dloop	103	2	0	2	0	0
Sooglossus_thomasseti_dloop	105	2	0	2	0	0
Sooglossus_thomasseti_dloop	107	2	0	2	0	0
Sooglossus_thomasseti_dloop	109	2	0	2	0	0
Sooglossus_thomasseti_dloop	111	2	0	2	0	0
Sooglossus_thomasseti_dloop	113	2	0	2	0	0
Sooglossus_thomasseti_dloop	115	2	0	2	0	0
Sooglossus_thomasseti_dloop	117	2	0	2	0	0
Sooglossus_thomasseti_dloop	119	2	0	2	0	0
Sooglossus_thomasseti_dloop	121	2	0	2	0	0
Sooglossus_thomasseti_dloop	123	2	0	2	0	0
Sooglossus_thomasseti_dloop	125	2	0	2	0	0
Sooglossus_thomasseti_dloop	127	2	0	2	0	0
Sooglossus_thomasseti_dloop	129	2	0	2	0	0
Sooglossus_thomasseti_dloop	131	2	0	2	0	0
Sooglossus_thomasseti_dloop	133	2	0	2	0	0
Sooglossus_thomasseti_dloop	135	2	0	2	0	0
Sooglossus_thomasseti_dloop	137	2	0	2	0	0
Sooglossus_thomasseti_dloop	139	2	0	2	0	0
Sooglossus_thomasseti_dloop	141	2	0	2	0	0
Sooglossus_thomasseti_dloop	143	2	0	2	0	0
Sooglossus_thomasseti_dloop	145	3	1	2	0	0
Sooglossus_thomasseti_dloop	147	2	0	2	0	0
Sooglossus_thomasseti_dloop	149	2	0	2	0	0
Sooglossus_thomasseti_dloop	151	2	0	2	0	0
Sooglossus_thomasseti_dloop	153	2	0	2	0	0
Sooglossus_thomasseti_dloop	155	2	0	2	0	0
Sooglossus_thomasseti_dloop	157	2	0	2	0	0
Sooglossus_thomasseti_dloop	159	2	0	2	0	0
Sooglossus_thomasseti_dloop	161	2	0	2	0	0
Sooglossus_thomasseti_dloop	163	2	0	2	0	0
Sooglossus_thomasseti_dloop	165	2	0	2	0	0
Sooglossus_thomasseti_dloop	167	2	0	2	0	0
Sooglossus_thomasseti_dloop	169	2	0	2	0	0
Sooglossus_thomasseti_dloop	171	2	0	2	0	0
Sooglossus_thomasseti_dloop	173	2	0	2	0	0
Sooglossus_thomasseti_dloop	175	2	0	2	0	0
Sooglossus_thomasseti_dloop	177	2	0	2	0	0
Sooglossus_thomasseti_dloop	179	2	0	2	0	0
Sooglossus_thomasseti_dloop	181	2	0	2	0	0
Sooglossus_thomasseti_dloop	183	2	0	2	0	0
Sooglossus_thomasseti_dloop	185	2	0	2	0	0
Sooglossus_thomasseti_dloop	187	2	0	2	0	0
Sooglossus_thomasseti_dloop	189	2	0	2	0	0
Sooglossus_thomasseti_dloop	191	2	0	2	0	0
Sooglossus_thomasseti_dloop	193	2	0	2	0	0
Sooglossus_thomasseti_dloop	195	2	0	2	0	0
Sooglossus_thomasseti_dloop	197	2	0	2	0	0
Sooglossus_thomasseti_dloop	199	2	0	2	0	0
Sooglossus_thomasseti_dloop	201	2	0	2	0	0
Sooglossus_thomasseti_dloop	203	2	0	2	0	0
Sooglossus_thomasseti_dloop	205	2	0	2	0	0
Sooglossus_thomasseti_dloop	207	2	0	2	0	0
Sooglossus_thomasseti_dloop	209	2	0	2	0	0
Sooglossus_thomasseti_dloop	211	2	0	2	0	0
Sooglossus_thomasseti_dloop	213	2	0	2	0	0
Sooglossus_thomasseti_dloop	215	2	0	2	0	0
Sooglossus_thomasseti_dloop	217	2	0	2	0	0
Sooglossus_thomasseti_dloop	219	2	0	2	0	0
Sooglossus_thomasseti_dloop	221	2	0	2	0	0
Sooglossus_thomasseti_dloop	223	2	0	2	0	0
Sooglossus_thomasseti_dloop	225	2	0	2	0	0
Sooglossus_thomasseti_dloop	227	2	0	2	0	0
Sooglossus_thomasseti_dloop	229	2	0	2	0	0
Sooglossus_thomasseti_dloop	231	2	0	2	0	0
Sooglossus_thomasseti_dloop	233	2	0	2	0	0
Sooglossus_thomasseti_dloop	235	2	0	2	0	0
Sooglossus_thomasseti_dloop	237	2	0	2	0	0
Sooglossus_thomasseti_dloop	239	2	0	2	0	0
Sooglossus_thomasseti_dloop	241	2	0	2	0	0
Sooglossus_thomasseti_dloop	243	2	0	2	0	0
Sooglossus_thomasseti_dloop	245	2	0	2	0	0
Sooglossus_thomasseti_dloop	247	2	0	2	0	0
Sooglossus_thomasseti_dloop	249	2	0	2	0	0
Sooglossus_thomasseti_dloop	251	2	0	2	0	0
Sooglossus_thomasseti_dloop	253	2	0	2	0	0
Sooglossus_thomasseti_dloop	255	2	0	2	0	0
Sooglossus_thomasseti_dloop	257	2	0	2	0	0
Sooglossus_thomasseti_dloop	259	2	0	2	0	0
Sooglossus_thomasseti_dloop	261	2	0	2	0	0
Sooglossus_thomasseti_dloop	263	2	0	2	0	0
Sooglossus_thomasseti_dloop	265	2	0	2	0	0
Sooglossus_thomasseti_dloop	267	2	0	2	0	0
Sooglossus_thomasseti_dloop	269	2	0	2	0	0
Sooglossus_thomasseti_dloop	271	2	0	2	0	0
Sooglossus_thomasseti_dloop	273	2	0	2	0	0
Sooglossus_thomasseti_dloop	275	2	0	2	0	0
Sooglossus_thomasseti_dloop	277	2	0	2	0	0
Sooglossus_thomasseti_dloop	279	2	0	2	0	0
Sooglossus_thomasseti_dloop	281	2	0	2	0	0
Sooglossus_thomasseti_dloop	283	2	0	2	0	0
Sooglossus_thomasseti_dloop	285	2	0	2	0	0
Sooglossus_thomasseti_dloop	287	2	0	2	0	0
Sooglossus_thomasseti_dloop	289	2	0	2	0	0
Sooglossus_thomasseti_dloop	291	2	0	2	0	0
Sooglossus_thomasseti_dloop	293	2	0	2	0	0
Sooglossus_thomasseti_dloop	295	2	0	2	0	0
Sooglossus_thomasseti_dloop	297	2	0	2	0	0
Sooglossus_thomasseti_dloop	299	2	0	2	0	0
Sooglossus_thomasseti_dloop	301	2	0	2	0	0
Sooglossus_thomasseti_dloop	303	2	0	2	0	0
Sooglossus_thomasseti_dloop	305	2	0	2	0	0
Sooglossus_thomasseti_dloop	309	1	0	1	0	0
Sooglossus_thomasseti_dloop	611	1	1	0	0	0
Hypogeophis_rostratus_dloop	10	5	1	1	3	0
Hypogeophis_rostratus_dloop	12	2	1	1	0	0
Hypogeophis_rostratus_dloop	13	1	1	0	0	0
Hypogeophis_rostratus_dloop	14	1	1	0	0	0
Typhlonectes_natans_dloop	10	45	2	21	1	21
Typhlonectes_natans_dloop	11	1	1	0	0	0
Typhlonectes_natans_dloop	16	1	1	0	0	0
Typhlonectes_natans_dloop	18	5	5	0	0	0
Typhlonectes_natans_dloop	33	2	2	0	0	0
Typhlonectes_natans_dloop	42	1	1	0	0	0
Typhlonectes_natans_dloop	44	5	5	0	0	0
Typhlonectes_natans_dloop	72	1	1	0	0	0
Typhlonectes_natans_dloop	106	1	1	0	0	0
Typhlonectes_natans_dloop	108	1	1	0	0	0
Typhlonectes_natans_dloop	217	1	1	0	0	0
Typhlonectes_natans_dloop	251	1	1	0	0	0
Typhlonectes_natans_dloop	290	1	1	0	0	0
Caretta_caretta_dloop	10	3	0	1	0	2
Caretta_caretta_dloop	11	1	1	0	0	0
Caretta_caretta_dloop	12	3	1	2	0	0
Caretta_caretta_dloop	14	1	0	1	0	0
Caretta_caretta_dloop	15	1	0	1	0	0
Caretta_caretta_dloop	17	2	0	2	0	0
Caretta_caretta_dloop	19	1	0	1	0	0
Caretta_caretta_dloop	20	1	0	1	0	0
Caretta_caretta_dloop	22	2	0	2	0	0
Caretta_caretta_dloop	24	1	0	1	0	0
Caretta_caretta_dloop	25	1	0	1	0	0
Caretta_caretta_dloop	27	2	0	2	0	0
Caretta_caretta_dloop	29	1	0	1	0	0
Caretta_caretta_dloop	30	1	0	1	0	0
Caretta_caretta_dloop	32	2	0	2	0	0
Caretta_caretta_dloop	34	1	0	1	0	0
Caretta_caretta_dloop	35	1	0	1	0	0
Caretta_caretta_dloop	37	2	0	2	0	0
Caretta_caretta_dloop	39	1	0	1	0	0
Caretta_caretta_dloop	40	1	0	1	0	0
Caretta_caretta_dloop	42	2	0	2	0	0
Caretta_caretta_dloop	44	1	0	1	0	0
Caretta_caretta_dloop	45	1	0	1	0	0
Caretta_caretta_dloop	47	2	0	2	0	0
Caretta_caretta_dloop	49	1	0	1	0	0
Caretta_caretta_dloop	50	1	0	1	0	0
Caretta_caretta_dloop	52	2	0	2	0	0
Caretta_caretta_dloop	54	1	0	1	0	0
Caretta_caretta_dloop	55	1	0	1	0	0
Caretta_caretta_dloop	57	2	0	2	0	0
Caretta_caretta_dloop	59	1	0	1	0	0
Caretta_caretta_dloop	60	1	0	1	0	0
Caretta_caretta_dloop	62	2	0	2	0	0
Caretta_caretta_dloop	64	1	0	1	0	0
Caretta_caretta_dloop	65	1	0	1	0	0
Caretta_caretta_dloop	67	2	0	2	0	0
Caretta_caretta_dloop	69	1	0	1	0	0
Caretta_caretta_dloop	70	1	0	1	0	0
Caretta_caretta_dloop	72	2	0	2	0	0
Caretta_caretta_dloop	74	1	0	1	0	0
Caretta_caretta_dloop	75	1	0	1	0	0
Caretta_caretta_dloop	77	2	0	2	0	0
Caretta_caretta_dloop	79	1	0	1	0	0
Caretta_caretta_dloop	80	1	0	1	0	0
Caretta_caretta_dloop	82	2	0	2	0	0
Caretta_caretta_dloop	84	1	0	1	0	0
Caretta_caretta_dloop	85	1	0	1	0	0
Caretta_caretta_dloop	87	2	0	2	0	0
Caretta_caretta_dloop	89	1	0	1	0	0
Caretta_caretta_dloop	90	1	0	1	0	0
Caretta_caretta_dloop	92	2	0	2	0	0
Caretta_caretta_dloop	94	1	0	1	0	0
Caretta_caretta_dloop	95	1	0	1	0	0
Caretta_caretta_dloop	97	2	0	2	0	0
Caretta_caretta_dloop	99	1	0	1	0	0
Caretta_caretta_dloop	100	1	0	1	0	0
Caretta_caretta_dloop	197	1	1	0	0	0
Chelonia_mydas_cr	10	23	5	6	5	7
Chelonia_mydas_cr	11	5	1	2	1	1
Chelonia_mydas_cr	12	3	2	0	0	1
Chelonia_mydas_cr	13	9	2	2	3	2
Chelonia_mydas_cr	14	8	1	3	3	1
Chelonia_mydas_cr	15	3	1	0	1	1
Chelonia_mydas_cr	16	2	0	1	1	0
Chelonia_mydas_cr	18	2	2	0	0	0
Chelydra_serpentina_dloop	10	33	1	4	12	16
Chelydra_serpentina_dloop	11	6	2	2	0	2
Chelydra_serpentina_dloop	12	7	0	5	0	2
Chelydra_serpentina_dloop	13	9	2	5	0	2
Chelydra_serpentina_dloop	14	6	2	2	0	2
Chelydra_serpentina_dloop	15	6	0	4	0	2
Chelydra_serpentina_dloop	16	24	10	12	0	2
Chelydra_serpentina_dloop	17	4	0	2	0	2
Chelydra_serpentina_dloop	20	3	0	3	0	0
Chelydra_serpentina_dloop	22	2	0	2	0	0
Chelydra_serpentina_dloop	25	2	0	2	0	0
Chelydra_serpentina_dloop	27	2	0	2	0	0
Chelydra_serpentina_dloop	30	3	1	2	0	0
Chelydra_serpentina_dloop	33	2	1	1	0	0
Chelydra_serpentina_dloop	34	1	0	0	1	0
Chelydra_serpentina_dloop	60	1	1	0	0	0
Chrysemys_picta_bellii_cr	10	6	3	2	1	0
Chrysemys_picta_bellii_cr	11	5	1	4	0	0
Chrysemys_picta_bellii_cr	12	22	11	11	0	0
Chrysemys_picta_bellii_cr	13	1	0	1	0	0
Chrysemys_picta_bellii_cr	15	1	0	1	0	0
Chrysemys_picta_bellii_cr	16	1	0	1	0	0
Chrysemys_picta_bellii_cr	17	1	0	1	0	0
Chrysemys_picta_bellii_cr	18	1	0	1	0	0
Chrysemys_picta_bellii_cr	20	1	0	1	0	0
Chrysemys_picta_bellii_cr	21	1	0	1	0	0
Chrysemys_picta_bellii_cr	22	1	0	1	0	0
Chrysemys_picta_bellii_cr	23	1	0	1	0	0
Chrysemys_picta_bellii_cr	25	1	0	1	0	0
Chrysemys_picta_bellii_cr	26	1	0	1	0	0
Chrysemys_picta_bellii_cr	27	1	0	1	0	0
Chrysemys_picta_bellii_cr	28	1	0	1	0	0
Chrysemys_picta_bellii_cr	30	1	0	1	0	0
Chrysemys_picta_bellii_cr	31	1	0	1	0	0
Chrysemys_picta_bellii_cr	32	1	0	1	0	0
Chrysemys_picta_bellii_cr	59	1	1	0	0	0
Chrysemys_picta_bellii_cr	61	1	1	0	0	0
Chrysemys_picta_cr	10	83	33	29	7	14
Chrysemys_picta_cr	11	55	12	19	12	12
Chrysemys_picta_cr	12	17	7	7	0	3
Chrysemys_picta_cr	13	3	1	2	0	0
Chrysemys_picta_cr	14	12	0	2	5	5
Chrysemys_picta_cr	15	105	45	48	6	6
Chrysemys_picta_cr	16	2	1	0	0	1
Chrysemys_picta_cr	17	43	21	22	0	0
Chrysemys_picta_cr	18	1	0	0	0	1
Chrysemys_picta_cr	19	8	4	4	0	0
Chrysemys_picta_cr	20	11	2	3	4	2
Chrysemys_picta_cr	21	2	1	1	0	0
Chrysemys_picta_cr	22	3	0	3	0	0
Chrysemys_picta_cr	23	1	1	0	0	0
Chrysemys_picta_cr	25	2	0	2	0	0
Chrysemys_picta_cr	27	2	0	2	0	0
Chrysemys_picta_cr	30	2	0	2	0	0
Chrysemys_picta_cr	31	2	1	1	0	0
Chrysemys_picta_cr	32	2	0	2	0	0
Chrysemys_picta_cr	34	1	1	0	0	0
Chrysemys_picta_cr	35	2	0	2	0	0
Chrysemys_picta_cr	37	2	0	2	0	0
Chrysemys_picta_cr	40	2	0	2	0	0
Chrysemys_picta_cr	42	2	0	2	0	0
Chrysemys_picta_cr	45	2	0	2	0	0
Chrysemys_picta_cr	47	2	0	2	0	0
Chrysemys_picta_cr	50	2	0	2	0	0
Chrysemys_picta_cr	52	2	0	2	0	0
Chrysemys_picta_cr	55	3	1	2	0	0
Chrysemys_picta_cr	63	1	0	1	0	0
Chrysemys_picta_cr	110	1	1	0	0	0
Alligator_mississippiensis_cr	10	3	0	0	3	0
Alligator_mississippiensis_cr	11	6	5	1	0	0
Alligator_mississippiensis_cr	14	27	24	0	0	3
Alligator_mississippiensis_cr	15	1	1	0	0	0
Alligator_mississippiensis_cr	18	1	1	0	0	0
Alligator_mississippiensis_cr	26	1	1	0	0	0
Alligator_mississippiensis_cr	29	12	12	0	0	0
Alligator_mississippiensis_cr	50	1	1	0	0	0
Alligator_mississippiensis_cr	53	1	1	0	0	0
Alligator_mississippiensis_cr	58	1	1	0	0	0
Alligator_mississippiensis_cr	63	1	1	0	0	0
Alligator_mississippiensis_cr	71	8	8	0	0	0
Alligator_mississippiensis_cr	213	1	1	0	0	0
Caiman_crocodilus_dloop	10	102	22	60	0	20
Caiman_crocodilus_dloop	11	20	0	20	0	0
Caiman_crocodilus_dloop	12	12	12	0	0	0
Caiman_crocodilus_dloop	13	1	1	0	0	0
Caiman_crocodilus_dloop	14	10	0	10	0	0
Caiman_crocodilus_dloop	17	1	1	0	0	0
Caiman_crocodilus_dloop	19	1	1	0	0	0
Caiman_crocodilus_dloop	39	4	4	0	0	0
Caiman_crocodilus_dloop	114	1	1	0	0	0
Caiman_crocodilus_dloop	114	3	3	0	0	0
Caiman_crocodilus_dloop	130	1	1	0	0	0
Caiman_crocodilus_dloop	165	1	1	0	0	0
Caiman_crocodilus_dloop	185	1	1	0	0	0
Caiman_crocodilus_dloop	251	1	1	0	0	0
Caiman_crocodilus_dloop	251	2	2	0	0	0
Caiman_crocodilus_dloop	321	1	1	0	0	0
Caiman_crocodilus_dloop	341	1	1	0	0	0
Caiman_crocodilus_dloop	452	1	1	0	0	0
Crocodylus_niloticus_dloop	10	75	17	18	21	19
Crocodylus_niloticus_dloop	11	49	10	25	7	7
Crocodylus_niloticus_dloop	12	14	7	7	0	0
Crocodylus_niloticus_dloop	13	10	0	1	5	4
Crocodylus_niloticus_dloop	14	12	4	2	3	3
Crocodylus_niloticus_dloop	15	5	0	4	1	0
Crocodylus_niloticus_dloop	16	12	7	5	0	0
Crocodylus_niloticus_dloop	17	9	6	3	0	0
Crocodylus_niloticus_dloop	18	3	0	3	0	0
Crocodylus_niloticus_dloop	19	5	1	4	0	0
Crocodylus_niloticus_dloop	21	1	1	0	0	0
Crocodylus_niloticus_dloop	26	2	0	2	0	0
Crocodylus_niloticus_dloop	27	1	1	0	0	0
Crocodylus_niloticus_dloop	29	2	2	0	0	0
Crocodylus_niloticus_dloop	32	1	1	0	0	0
Crocodylus_niloticus_dloop	34	3	3	0	0	0
Crocodylus_niloticus_dloop	36	1	1	0	0	0
Crocodylus_niloticus_dloop	39	2	2	0	0	0
Crocodylus_niloticus_dloop	48	2	2	0	0	0
Crocodylus_niloticus_dloop	89	1	1	0	0	0
Crocodylus_porosus_dloop	10	115	22	41	19	33
Crocodylus_porosus_dloop	11	35	6	9	10	10
Crocodylus_porosus_dloop	12	78	14	40	24	0
Crocodylus_porosus_dloop	13	45	0	33	12	0
Crocodylus_porosus_dloop	14	61	6	45	2	8
Crocodylus_porosus_dloop	15	23	0	3	6	14
Crocodylus_porosus_dloop	16	4	0	3	0	1
Crocodylus_porosus_dloop	17	9	0	9	0	0
Crocodylus_porosus_dloop	18	4	0	4	0	0
Crocodylus_porosus_dloop	19	4	1	3	0	0
Crocodylus_porosus_dloop	20	3	0	3	0	0
Crocodylus_porosus_dloop	21	3	0	3	0	0
Crocodylus_porosus_dloop	22	4	1	3	0	0
Crocodylus_porosus_dloop	23	2	1	1	0	0
Crocodylus_porosus_dloop	30	4	4	0	0	0
Crocodylus_porosus_dloop	33	4	4	0	0	0
Crocodylus_porosus_dloop	37	4	4	0	0	0
Crocodylus_porosus_dloop	45	1	1	0	0	0
Crocodylus_porosus_dloop	57	1	1	0	0	0
Crocodylus_porosus_dloop	83	1	1	0	0	0
Crocodylus_porosus_dloop	91	1	1	0	0	0
Crocodylus_porosus_dloop	107	1	1	0	0	0
Crocodylus_porosus_dloop	115	1	1	0	0	0
Crocodylus_porosus_dloop	144	1	1	0	0	0
Crocodylus_novaeguineae_dloop	10	65	14	31	11	9
Crocodylus_novaeguineae_dloop	11	25	0	25	0	0
Crocodylus_novaeguineae_dloop	12	5	2	3	0	0
Crocodylus_novaeguineae_dloop	13	57	17	40	0	0
Crocodylus_novaeguineae_dloop	14	22	12	10	0	0
Crocodylus_novaeguineae_dloop	15	7	2	5	0	0
Crocodylus_novaeguineae_dloop	16	18	4	14	0	0
Crocodylus_novaeguineae_dloop	17	7	3	4	0	0
Crocodylus_novaeguineae_dloop	18	3	2	1	0	0
Crocodylus_novaeguineae_dloop	19	1	1	0	0	0
Crocodylus_novaeguineae_dloop	21	6	0	6	0	0
Crocodylus_novaeguineae_dloop	23	18	10	8	0	0
Crocodylus_novaeguineae_dloop	26	13	1	12	0	0
Crocodylus_novaeguineae_dloop	27	3	0	3	0	0
Crocodylus_novaeguineae_dloop	30	1	0	1	0	0
Crocodylus_novaeguineae_dloop	43	1	1	0	0	0
Crocodylus_novaeguineae_dloop	46	2	2	0	0	0
Crocodylus_novaeguineae_dloop	49	2	2	0	0	0
Crocodylus_novaeguineae_dloop	60	1	1	0	0	0
Crocodylus_novaeguineae_dloop	66	2	2	0	0	0
Crocodylus_novaeguineae_dloop	87	1	1	0	0	0
Crocodylus_novaeguineae_dloop	101	1	1	0	0	0
Crocodylus_novaeguineae_dloop	109	1	1	0	0	0
Crocodylus_novaeguineae_dloop	121	1	1	0	0	0
Crocodylus_novaeguineae_dloop	128	1	1	0	0	0
Sphenodon_punctatus_dloop	10	6	3	1	2	0
Sphenodon_punctatus_dloop	13	1	1	0	0	0
Sphenodon_punctatus_dloop	10	4	1	1	2	0
Sphenodon_punctatus_dloop	12	2	1	0	0	1
Sphenodon_punctatus_dloop	13	1	1	0	0	0
Iguana_iguana_dloop	10	6	1	2	1	2
Iguana_iguana_dloop	11	3	1	2	0	0
Iguana_iguana_dloop	12	2	2	0	0	0
Iguana_iguana_dloop	14	1	0	1	0	0
Iguana_iguana_dloop	18	1	1	0	0	0
Iguana_iguana_dloop	38	1	1	0	0	0
Sceloporus_occidentalis_cr	10	25	8	7	4	6
Sceloporus_occidentalis_cr	11	14	3	4	2	5
Sceloporus_occidentalis_cr	12	27	7	6	7	7
Sceloporus_occidentalis_cr	13	2	1	1	0	0
Sceloporus_occidentalis_cr	17	1	1	0	0	0
Sceloporus_occidentalis_cr	22	1	1	0	0	0
Sceloporus_occidentalis_cr	23	1	0	0	1	0
Sceloporus_occidentalis_cr	54	1	1	0	0	0
Sceloporus_occidentalis_cr	75	1	1	0	0	0
Sceloporus_occidentalis_cr	85	1	1	0	0	0
Sceloporus_occidentalis_cr	99	1	1	0	0	0
Sceloporus_occidentalis_cr	105	2	2	0	0	0
Sceloporus_occidentalis_cr	107	1	1	0	0	0
Sceloporus_occidentalis_cr	113	1	1	0	0	0
Sceloporus_occidentalis_cr	117	1	1	0	0	0
Sceloporus_occidentalis_cr	123	2	2	0	0	0
Sceloporus_occidentalis_cr	137	1	1	0	0	0
Zootoca_vivipara_dloop	10	25	9	7	1	8
Zootoca_vivipara_dloop	11	11	4	3	2	2
Zootoca_vivipara_dloop	12	2	1	0	0	1
Zootoca_vivipara_dloop	13	1	1	0	0	0
Zootoca_vivipara_dloop	16	1	1	0	0	0
Zootoca_vivipara_dloop	34	1	1	0	0	0
Zootoca_vivipara_dloop	45	1	1	0	0	0
Heloderma_suspectum_cr	10	28	6	5	5	12
Heloderma_suspectum_cr	11	9	0	7	1	1
Heloderma_suspectum_cr	14	1	0	0	0	1
Heloderma_suspectum_cr	18	4	4	0	0	0
Heloderma_suspectum_cr	19	1	0	0	1	0
Heloderma_suspectum_cr	23	1	1	0	0	0
Heloderma_suspectum_cr	25	1	1	0	0	0
Heloderma_suspectum_cr	29	1	1	0	0	0
Heloderma_suspectum_cr	34	1	1	0	0	0
Heloderma_suspectum_cr	38	2	2	0	0	0
Heloderma_suspectum_cr	47	1	1	0	0	0
Heloderma_suspectum_cr	49	1	1	0	0	0
Heloderma_suspectum_cr	295	1	1	0	0	0
Boa_constrictor_cr	10	4	1	2	0	1
Boa_constrictor_cr	11	56	1	55	0	0
Boa_constrictor_cr	12	1	1	0	0	0
Boa_constrictor_cr	13	45	0	45	0	0
Boa_constrictor_cr	16	45	0	45	0	0
Boa_constrictor_cr	18	1	1	0	0	0
Boa_constrictor_cr	22	4	4	0	0	0
Boa_constrictor_cr	36	6	6	0	0	0
Boa_constrictor_cr	55	1	1	0	0	0
Boa_constrictor_cr	59	4	4	0	0	0
Boa_constrictor_cr	60	1	1	0	0	0
Boa_constrictor_cr	97	5	5	0	0	0
Boa_constrictor_cr	158	2	2	0	0	0
Boa_constrictor_cr	158	1	1	0	0	0
Boa_constrictor_cr	218	1	1	0	0	0
Boa_constrictor_cr	251	1	1	0	0	0
Boa_constrictor_cr	293	1	1	0	0	0
Boa_constrictor_cr	330	1	1	0	0	0
Boa_constrictor_cr	410	1	1	0	0	0
Casuarius_casuarius_cr	10	4	3	1	0	0
Casuarius_casuarius_cr	11	1	0	1	0	0
Casuarius_casuarius_cr	12	2	1	0	0	1
Casuarius_casuarius_cr	19	1	1	0	0	0
Casuarius_casuarius_cr	21	2	2	0	0	0
Casuarius_casuarius_cr	32	1	1	0	0	0
Dromaius_novaehollandiae_cr	10	2	1	1	0	0
Dromaius_novaehollandiae_cr	11	3	1	1	0	1
Dromaius_novaehollandiae_cr	12	1	1	0	0	0
Pterocnemia_pennata_cr	10	1	0	0	0	1
Pterocnemia_pennata_cr	11	4	2	2	0	0
Pterocnemia_pennata_cr	13	2	0	2	0	0
Pterocnemia_pennata_cr	14	2	2	0	0	0
Pterocnemia_pennata_cr	15	2	0	2	0	0
Pterocnemia_pennata_cr	17	2	0	2	0	0
Pterocnemia_pennata_cr	19	2	0	2	0	0
Pterocnemia_pennata_cr	21	2	0	2	0	0
Pterocnemia_pennata_cr	23	2	0	2	0	0
Pterocnemia_pennata_cr	25	2	0	2	0	0
Pterocnemia_pennata_cr	27	2	0	2	0	0
Pterocnemia_pennata_cr	29	2	0	2	0	0
Pterocnemia_pennata_cr	31	2	0	2	0	0
Pterocnemia_pennata_cr	33	2	0	2	0	0
Pterocnemia_pennata_cr	35	2	0	2	0	0
Pterocnemia_pennata_cr	37	2	0	2	0	0
Pterocnemia_pennata_cr	39	2	0	2	0	0
Pterocnemia_pennata_cr	41	2	0	2	0	0
Pterocnemia_pennata_cr	43	2	0	2	0	0
Pterocnemia_pennata_cr	45	2	0	2	0	0
Pterocnemia_pennata_cr	47	2	0	2	0	0
Pterocnemia_pennata_cr	49	2	0	2	0	0
Pterocnemia_pennata_cr	51	1	0	1	0	0
Pterocnemia_pennata_cr	99	1	1	0	0	0
Rhea_americana_cr	10	2	0	2	0	0
Rhea_americana_cr	11	4	3	1	0	0
Rhea_americana_cr	12	1	0	1	0	0
Rhea_americana_cr	13	1	0	1	0	0
Rhea_americana_cr	14	1	0	1	0	0
Rhea_americana_cr	15	1	0	1	0	0
Rhea_americana_cr	16	1	0	1	0	0
Rhea_americana_cr	17	1	0	1	0	0
Rhea_americana_cr	18	1	0	1	0	0
Rhea_americana_cr	19	1	0	1	0	0
Rhea_americana_cr	20	1	0	1	0	0
Rhea_americana_cr	21	1	0	1	0	0
Rhea_americana_cr	22	1	0	1	0	0
Rhea_americana_cr	23	1	0	1	0	0
Rhea_americana_cr	24	1	0	1	0	0
Rhea_americana_cr	25	1	0	1	0	0
Rhea_americana_cr	26	1	0	1	0	0
Rhea_americana_cr	27	1	0	1	0	0
Rhea_americana_cr	28	1	0	1	0	0
Rhea_americana_cr	29	1	0	1	0	0
Rhea_americana_cr	30	1	0	1	0	0
Rhea_americana_cr	31	1	0	1	0	0
Rhea_americana_cr	32	1	0	1	0	0
Rhea_americana_cr	33	1	0	1	0	0
Rhea_americana_cr	34	1	0	1	0	0
Rhea_americana_cr	35	1	0	1	0	0
Rhea_americana_cr	36	1	0	1	0	0
Rhea_americana_cr	37	1	0	1	0	0
Rhea_americana_cr	72	1	1	0	0	0
Struthio_camelus_cr	10	2	0	0	1	1
Struthio_camelus_cr	11	2	0	0	1	1
Struthio_camelus_cr	12	1	1	0	0	0
Anomalopteryx_didiformis_cr	10	1	0	1	0	0
Anomalopteryx_didiformis_cr	14	1	1	0	0	0
Apteryx_haastii_cr	10	4	2	1	1	0
Apteryx_haastii_cr	11	5	0	5	0	0
Apteryx_haastii_cr	12	7	2	4	1	0
Apteryx_haastii_cr	15	1	0	1	0	0
