"Win1" "Win2" "InvInvGibbsEnergy" "InvInvAbsGibbsEnergy"
"2894" 7181 8881 -3.65 3.65
"2895" 7181 8981 -8.5 8.5
"2896" 7181 9081 -3.94 3.94
"2897" 7181 9181 -10.01 10.01
"2898" 7181 9281 -9.8 9.8
"2899" 7181 9381 -7.73 7.73
"2900" 7181 9481 -9.22 9.22
"2901" 7181 9581 -4.62 4.62
"2902" 7181 9681 -9.54 9.54
"2903" 7181 9781 -6.68 6.68
"2904" 7181 9881 -6.6 6.6
"2905" 7181 9981 -3.78 3.78
"2906" 7281 10081 -6.42 6.42
"2907" 7281 10181 -4.5 4.5
"2908" 7281 10281 -0.4 0.4
"2909" 7281 10381 -3.9 3.9
"2910" 7281 10481 -2.84 2.84
"2911" 7281 10581 -6.02 6.02
"2912" 7281 10681 -3.3 3.3
"2913" 7281 10781 -1.89 1.89
"2914" 7281 10881 -3.49 3.49
"2915" 7281 10981 -6.88 6.88
"2916" 7281 11081 -4.3 4.3
"2917" 7281 11181 -5.5 5.5
"2918" 7281 11281 -11.27 11.27
"2919" 7281 11381 -11.1 11.1
"2920" 7281 11481 -3.28 3.28
"2921" 7281 11581 -3.32 3.32
"2922" 7281 11681 -8.65 8.65
"2923" 7281 11781 -6.1 6.1
"2924" 7281 11881 -7.92 7.92
"2925" 7281 11981 -0.83 0.83
"2926" 7281 12081 -3.5 3.5
"2927" 7281 12181 -6.7 6.7
"2928" 7281 12281 -1.7 1.7
"2929" 7281 12381 0 0
"2930" 7281 12481 -0.24 0.24
"2931" 7281 12581 -3.42 3.42
"2932" 7281 12681 -7.7 7.7
"2933" 7281 12781 -2.4 2.4
"2934" 7281 12881 -4.59 4.59
"2935" 7281 12981 -7.3 7.3
"2936" 7281 13081 -10.7 10.7
"2937" 7281 13181 -4.57 4.57
"2938" 7281 13281 -3.7 3.7
"2939" 7281 13381 -4.79 4.79
"2940" 7281 13481 -7.4 7.4
"2941" 7281 13581 -6.84 6.84
"2942" 7281 13681 -6.87 6.87
"2943" 7281 13781 -5.04 5.04
"2944" 7281 13881 -7.8 7.8
"2945" 7281 13981 -2.9 2.9
"2946" 7281 14081 -3.31 3.31
"2947" 7281 14181 -1.64 1.64
"2948" 7281 14281 -3.99 3.99
"2949" 7281 14381 -4 4
"2950" 7281 14481 0 0
"2951" 7281 14581 -4.45 4.45
"2952" 7281 14681 -1.39 1.39
"2953" 7281 14781 -2.69 2.69
"2954" 7281 14881 -8 8
"2955" 7281 14981 -9.8 9.8
"2956" 7281 15081 -1.33 1.33
"2957" 7281 15181 -5.62 5.62
"2958" 7281 15281 -4.39 4.39
"2959" 7281 15381 -6.9 6.9
"2960" 7281 15481 -1.9 1.9
"2961" 7281 15581 -4.65 4.65
"2962" 7281 15681 -7.08 7.08
"2963" 7281 15781 -2.5 2.5
"2964" 7281 15881 -6.57 6.57
"2965" 7281 15981 -6.28 6.28
"2966" 7281 16081 -2.55 2.55
"2967" 7281 16181 -4.99 4.99
"2968" 7281 16281 -0.46 0.46
"2969" 7281 16381 -5.03 5.03
"2970" 7281 16481 -3.84 3.84
"2971" 7281 8281 0 0
"2972" 7281 8381 -1.2 1.2
"2973" 7281 8481 -5.1 5.1
"2974" 7281 8581 -1.5 1.5
"2975" 7281 8681 -2.37 2.37
"2976" 7281 8781 -6.9 6.9
"2977" 7281 8881 -4.97 4.97
"2978" 7281 8981 -4.92 4.92
"2979" 7281 9081 -8.85 8.85
"2980" 7281 9181 -0.77 0.77
"2981" 7281 9281 -8.4 8.4
"2982" 7281 9381 -2.57 2.57
"2983" 7281 9481 -5.7 5.7
"2984" 7281 9581 -0.95 0.95
"2985" 7281 9681 -6.95 6.95
"2986" 7281 9781 -9.25 9.25
"2987" 7281 9881 -10.62 10.62
"2988" 7281 9981 -6.1 6.1
"2989" 7381 10081 -7.6 7.6
"2990" 7381 10181 -5.3 5.3
"2991" 7381 10281 -1.3 1.3
"2992" 7381 10381 -2.62 2.62
"2993" 7381 10481 -4.94 4.94
"2994" 7381 10581 -1.35 1.35
"2995" 7381 10681 -6.64 6.64
"2996" 7381 10781 -0.2 0.2
"2997" 7381 10881 -5.3 5.3
"2998" 7381 10981 -0.46 0.46
"2999" 7381 11081 -4.06 4.06
"3000" 7381 11181 -2.04 2.04
"3001" 7381 11281 -0.17 0.17
"3002" 7381 11381 -5.5 5.5
"3003" 7381 11481 -3.03 3.03
"3004" 7381 11581 -2.9 2.9
"3005" 7381 11681 -4.6 4.6
"3006" 7381 11781 -2.2 2.2
"3007" 7381 11881 -4 4
"3008" 7381 11981 -3.6 3.6
"3009" 7381 12081 -4.3 4.3
"3010" 7381 12181 -3.3 3.3
"3011" 7381 12281 -2.1 2.1
"3012" 7381 12381 -3.76 3.76
"3013" 7381 12481 -1.74 1.74
"3014" 7381 12581 -1.09 1.09
"3015" 7381 12681 -7.5 7.5
"3016" 7381 12781 -2.68 2.68
"3017" 7381 12881 -1.1 1.1
"3018" 7381 12981 -3.35 3.35
"3019" 7381 13081 -1.55 1.55
"3020" 7381 13181 -3.5 3.5
"3021" 7381 13281 -12.1 12.1
"3022" 7381 13381 -2.01 2.01
"3023" 7381 13481 -2.88 2.88
"3024" 7381 13581 -3.12 3.12
"3025" 7381 13681 -3.2 3.2
"3026" 7381 13781 -1.8 1.8
"3027" 7381 13881 -2.1 2.1
"3028" 7381 13981 -1.87 1.87
"3029" 7381 14081 -2.3 2.3
"3030" 7381 14181 -2.1 2.1
"3031" 7381 14281 -1.87 1.87
"3032" 7381 14381 -0.3 0.3
"3033" 7381 14481 0 0
"3034" 7381 14581 -0.5 0.5
"3035" 7381 14681 -0.6 0.6
"3036" 7381 14781 -4.8 4.8
"3037" 7381 14881 -3.1 3.1
"3038" 7381 14981 -4.2 4.2
"3039" 7381 15081 -3.5 3.5
"3040" 7381 15181 -4.01 4.01
"3041" 7381 15281 -5.3 5.3
"3042" 7381 15381 -3.19 3.19
"3043" 7381 15481 -2.5 2.5
"3044" 7381 15581 -3.59 3.59
"3045" 7381 15681 -4.7 4.7
"3046" 7381 15781 -3.7 3.7
"3047" 7381 15881 -4.79 4.79
"3048" 7381 15981 -5.6 5.6
"3049" 7381 16081 -4.08 4.08
"3050" 7381 16181 -1.7 1.7
"3051" 7381 16281 -0.7 0.7
"3052" 7381 16381 -4.6 4.6
"3053" 7381 16481 -5.09 5.09
"3054" 7381 8381 -0.3 0.3
"3055" 7381 8481 -2.09 2.09
"3056" 7381 8581 0 0
"3057" 7381 8681 -1.3 1.3
"3058" 7381 8781 -3.55 3.55
"3059" 7381 8881 -0.52 0.52
"3060" 7381 8981 -4.6 4.6
"3061" 7381 9081 0 0
"3062" 7381 9181 -2.33 2.33
"3063" 7381 9281 -3.9 3.9
"3064" 7381 9381 -4.13 4.13
"3065" 7381 9481 -8.1 8.1
"3066" 7381 9581 -1.1 1.1
"3067" 7381 9681 -8.9 8.9
"3068" 7381 9781 -4.7 4.7
"3069" 7381 9881 -8.6 8.6
"3070" 7381 9981 -5 5
"3071" 7481 10081 -6.21 6.21
"3072" 7481 10181 -1.85 1.85
"3073" 7481 10281 -6.2 6.2
"3074" 7481 10381 -3 3
"3075" 7481 10481 -2.4 2.4
"3076" 7481 10581 -1.78 1.78
"3077" 7481 10681 -1.5 1.5
"3078" 7481 10781 -0.64 0.64
"3079" 7481 10881 -1.92 1.92
"3080" 7481 10981 -3.01 3.01
"3081" 7481 11081 -2.47 2.47
"3082" 7481 11181 -1.73 1.73
"3083" 7481 11281 -3.29 3.29
"3084" 7481 11381 -3.03 3.03
"3085" 7481 11481 -2.31 2.31
"3086" 7481 11581 -6.3 6.3
"3087" 7481 11681 -2.36 2.36
"3088" 7481 11781 -6.5 6.5
"3089" 7481 11881 0 0
"3090" 7481 11981 -2.44 2.44
"3091" 7481 12081 -4.49 4.49
"3092" 7481 12181 -3.3 3.3
"3093" 7481 12281 -2.6 2.6
"3094" 7481 12381 -4.49 4.49
"3095" 7481 12481 -4.67 4.67
"3096" 7481 12581 0 0
"3097" 7481 12681 -2.53 2.53
"3098" 7481 12781 -1.3 1.3
"3099" 7481 12881 -5.84 5.84
"3100" 7481 12981 -2.74 2.74
"3101" 7481 13081 -1.91 1.91
"3102" 7481 13181 -3.51 3.51
"3103" 7481 13281 -3.29 3.29
"3104" 7481 13381 -4.51 4.51
"3105" 7481 13481 -3.15 3.15
"3106" 7481 13581 -2.22 2.22
"3107" 7481 13681 -3.18 3.18
"3108" 7481 13781 -3.42 3.42
"3109" 7481 13881 -1.65 1.65
"3110" 7481 13981 -3.74 3.74
"3111" 7481 14081 -3.1 3.1
"3112" 7481 14181 -2.06 2.06
"3113" 7481 14281 -0.21 0.21
"3114" 7481 14381 -0.87 0.87
"3115" 7481 14481 0 0
"3116" 7481 14581 -1.87 1.87
"3117" 7481 14681 -5.4 5.4
"3118" 7481 14781 -2.82 2.82
"3119" 7481 14881 -2.8 2.8
"3120" 7481 14981 -4.85 4.85
"3121" 7481 15081 -5.3 5.3
"3122" 7481 15181 -4.6 4.6
"3123" 7481 15281 -1.91 1.91
"3124" 7481 15381 -3.65 3.65
"3125" 7481 15481 -0.48 0.48
"3126" 7481 15581 -1.94 1.94
"3127" 7481 15681 -6.9 6.9
"3128" 7481 15781 -4.04 4.04
"3129" 7481 15881 -10.8 10.8
"3130" 7481 15981 -7.4 7.4
"3131" 7481 16081 0 0
"3132" 7481 16181 0 0
"3133" 7481 16281 -2.6 2.6
"3134" 7481 16381 -2.8 2.8
"3135" 7481 16481 -1.75 1.75
"3136" 7481 8481 -5.8 5.8
"3137" 7481 8581 0 0
"3138" 7481 8681 0 0
"3139" 7481 8781 -5.1 5.1
"3140" 7481 8881 -4.5 4.5
"3141" 7481 8981 -3.16 3.16
"3142" 7481 9081 -1.64 1.64
"3143" 7481 9181 -1.34 1.34
"3144" 7481 9281 -4.8 4.8
"3145" 7481 9381 -2.69 2.69
"3146" 7481 9481 -6.3 6.3
"3147" 7481 9581 -0.67 0.67
"3148" 7481 9681 -0.47 0.47
"3149" 7481 9781 -4.77 4.77
"3150" 7481 9881 -2.48 2.48
"3151" 7481 9981 -3.99 3.99
"3152" 7581 10081 -2.99 2.99
"3153" 7581 10181 -6.17 6.17
"3154" 7581 10281 -4.61 4.61
"3155" 7581 10381 -4.53 4.53
"3156" 7581 10481 -5.3 5.3
"3157" 7581 10581 -6.8 6.8
"3158" 7581 10681 -8.6 8.6
"3159" 7581 10781 -2.27 2.27
"3160" 7581 10881 -0.79 0.79
"3161" 7581 10981 -5.2 5.2
"3162" 7581 11081 -1.4 1.4
"3163" 7581 11181 -7.8 7.8
"3164" 7581 11281 -1.83 1.83
"3165" 7581 11381 -6.98 6.98
"3166" 7581 11481 -2.67 2.67
"3167" 7581 11581 -7.36 7.36
"3168" 7581 11681 -3.7 3.7
"3169" 7581 11781 -4.51 4.51
"3170" 7581 11881 -4.59 4.59
"3171" 7581 11981 -1.04 1.04
"3172" 7581 12081 -2.14 2.14
"3173" 7581 12181 -6.2 6.2
"3174" 7581 12281 -0.42 0.42
"3175" 7581 12381 -0.44 0.44
"3176" 7581 12481 -4.38 4.38
"3177" 7581 12581 -2.85 2.85
"3178" 7581 12681 -5.61 5.61
"3179" 7581 12781 -6.39 6.39
"3180" 7581 12881 -6.72 6.72
"3181" 7581 12981 -4.72 4.72
"3182" 7581 13081 -7.42 7.42
"3183" 7581 13181 -8.27 8.27
"3184" 7581 13281 -5.56 5.56
"3185" 7581 13381 -3.5 3.5
"3186" 7581 13481 -2.79 2.79
"3187" 7581 13581 -5.08 5.08
"3188" 7581 13681 -4.24 4.24
"3189" 7581 13781 -4.54 4.54
"3190" 7581 13881 -3.07 3.07
"3191" 7581 13981 -2.91 2.91
"3192" 7581 14081 -0.12 0.12
"3193" 7581 14181 0 0
"3194" 7581 14281 -0.63 0.63
"3195" 7581 14381 -3.53 3.53
"3196" 7581 14481 -1.21 1.21
"3197" 7581 14581 -2.33 2.33
"3198" 7581 14681 -2.43 2.43
"3199" 7581 14781 -8.12 8.12
"3200" 7581 14881 -3.28 3.28
"3201" 7581 14981 -5.67 5.67
"3202" 7581 15081 -3.56 3.56
"3203" 7581 15181 -3.22 3.22
"3204" 7581 15281 -5.74 5.74
"3205" 7581 15381 -0.53 0.53
"3206" 7581 15481 -4.48 4.48
"3207" 7581 15581 -6.95 6.95
"3208" 7581 15681 -4.72 4.72
"3209" 7581 15781 -6.74 6.74
"3210" 7581 15881 -7.5 7.5
"3211" 7581 15981 -7.57 7.57
"3212" 7581 16081 -2.25 2.25
"3213" 7581 16181 -1.97 1.97
"3214" 7581 16281 -4.98 4.98
"3215" 7581 16381 -6.5 6.5
"3216" 7581 16481 -5.79 5.79
"3217" 7581 8581 -2.1 2.1
"3218" 7581 8681 -5.1 5.1
"3219" 7581 8781 -6.59 6.59
"3220" 7581 8881 -2 2
"3221" 7581 8981 -10.59 10.59
"3222" 7581 9081 -2.92 2.92
"3223" 7581 9181 -2.21 2.21
"3224" 7581 9281 -9.1 9.1
"3225" 7581 9381 -6.2 6.2
"3226" 7581 9481 -3.03 3.03
"3227" 7581 9581 0 0
"3228" 7581 9681 -3.91 3.91
"3229" 7581 9781 -8.7 8.7
"3230" 7581 9881 -5.06 5.06
"3231" 7581 9981 -2.5 2.5
"3232" 7681 10081 -2.45 2.45
"3233" 7681 10181 -3.8 3.8
"3234" 7681 10281 -3 3
"3235" 7681 10381 -0.7 0.7
"3236" 7681 10481 -1.02 1.02
"3237" 7681 10581 -1.45 1.45
"3238" 7681 10681 -3.2 3.2
"3239" 7681 10781 -0.42 0.42
"3240" 7681 10881 -1.67 1.67
"3241" 7681 10981 0 0
"3242" 7681 11081 -1.26 1.26
"3243" 7681 11181 -4.2 4.2
"3244" 7681 11281 -5.15 5.15
"3245" 7681 11381 -5.6 5.6
"3246" 7681 11481 -1.9 1.9
"3247" 7681 11581 -1.54 1.54
"3248" 7681 11681 -5.3 5.3
"3249" 7681 11781 -2.4 2.4
"3250" 7681 11881 -4.99 4.99
"3251" 7681 11981 -0.52 0.52
"3252" 7681 12081 -2.4 2.4
"3253" 7681 12181 -1.8 1.8
"3254" 7681 12281 -1.79 1.79
"3255" 7681 12381 0 0
"3256" 7681 12481 -2.05 2.05
"3257" 7681 12581 -7.7 7.7
"3258" 7681 12681 -3.65 3.65
"3259" 7681 12781 -4.1 4.1
"3260" 7681 12881 -2.5 2.5
"3261" 7681 12981 -3.94 3.94
"3262" 7681 13081 -3.39 3.39
"3263" 7681 13181 -5.7 5.7
"3264" 7681 13281 -5.2 5.2
"3265" 7681 13381 -3.48 3.48
"3266" 7681 13481 -7.6 7.6
"3267" 7681 13581 -4.6 4.6
"3268" 7681 13681 -5.22 5.22
"3269" 7681 13781 -1.22 1.22
"3270" 7681 13881 -6.9 6.9
"3271" 7681 13981 -2.15 2.15
"3272" 7681 14081 -2.32 2.32
"3273" 7681 14181 -0.66 0.66
"3274" 7681 14281 -0.8 0.8
"3275" 7681 14381 -2.29 2.29
"3276" 7681 14481 0 0
"3277" 7681 14581 -1.47 1.47
"3278" 7681 14681 -1.7 1.7
"3279" 7681 14781 -5.26 5.26
"3280" 7681 14881 -4.84 4.84
"3281" 7681 14981 -2.4 2.4
"3282" 7681 15081 -5.4 5.4
"3283" 7681 15181 -4.68 4.68
"3284" 7681 15281 -6 6
"3285" 7681 15381 -2.49 2.49
"3286" 7681 15481 -7.3 7.3
"3287" 7681 15581 -5.2 5.2
"3288" 7681 15681 -2.27 2.27
"3289" 7681 15781 -3.41 3.41
"3290" 7681 15881 -4.07 4.07
"3291" 7681 15981 -5.37 5.37
"3292" 7681 16081 -2.56 2.56
"3293" 7681 16181 -0.93 0.93
"3294" 7681 16281 -0.67 0.67
"3295" 7681 16381 -0.51 0.51
"3296" 7681 16481 -5.5 5.5
"3297" 7681 8681 -3.96 3.96
"3298" 7681 8781 -2.62 2.62
"3299" 7681 8881 -0.2 0.2
"3300" 7681 8981 -2.78 2.78
"3301" 7681 9081 -1.3 1.3
"3302" 7681 9181 -3.1 3.1
"3303" 7681 9281 -1.76 1.76
"3304" 7681 9381 -4.12 4.12
"3305" 7681 9481 -10.6 10.6
"3306" 7681 9581 -4.19 4.19
"3307" 7681 9681 -7.98 7.98
"3308" 7681 9781 -4 4
"3309" 7681 9881 -4.92 4.92
"3310" 7681 9981 -6.67 6.67
"3311" 7781 10081 -1.9 1.9
"3312" 7781 10181 -1.88 1.88
"3313" 7781 10281 -5.76 5.76
"3314" 7781 10381 -2 2
"3315" 7781 10481 -3.72 3.72
"3316" 7781 10581 -2.27 2.27
"3317" 7781 10681 -2.83 2.83
"3318" 7781 10781 0 0
"3319" 7781 10881 0 0
"3320" 7781 10981 -2.64 2.64
"3321" 7781 11081 -5.63 5.63
"3322" 7781 11181 -2.44 2.44
"3323" 7781 11281 -0.56 0.56
"3324" 7781 11381 -3.94 3.94
"3325" 7781 11481 -1 1
"3326" 7781 11581 -1.51 1.51
"3327" 7781 11681 -3.21 3.21
"3328" 7781 11781 -9.58 9.58
"3329" 7781 11881 -4.6 4.6
"3330" 7781 11981 -2.21 2.21
"3331" 7781 12081 -2.59 2.59
"3332" 7781 12181 -1.52 1.52
"3333" 7781 12281 0 0
"3334" 7781 12381 -5.19 5.19
"3335" 7781 12481 -0.32 0.32
"3336" 7781 12581 -1.31 1.31
"3337" 7781 12681 -10.98 10.98
"3338" 7781 12781 -4.97 4.97
"3339" 7781 12881 -3.37 3.37
"3340" 7781 12981 -2 2
"3341" 7781 13081 -2 2
"3342" 7781 13181 -4.78 4.78
"3343" 7781 13281 -2 2
"3344" 7781 13381 -2.73 2.73
"3345" 7781 13481 -0.24 0.24
"3346" 7781 13581 -2.8 2.8
"3347" 7781 13681 -3.94 3.94
"3348" 7781 13781 -4.22 4.22
"3349" 7781 13881 -0.51 0.51
"3350" 7781 13981 -1.99 1.99
"3351" 7781 14081 0 0
"3352" 7781 14181 0 0
"3353" 7781 14281 0 0
"3354" 7781 14381 -4.79 4.79
"3355" 7781 14481 -0.22 0.22
"3356" 7781 14581 -1.37 1.37
"3357" 7781 14681 -3.5 3.5
"3358" 7781 14781 -7.1 7.1
"3359" 7781 14881 -3.62 3.62
"3360" 7781 14981 -7.1 7.1
"3361" 7781 15081 -7.2 7.2
"3362" 7781 15181 -3.36 3.36
"3363" 7781 15281 -3.59 3.59
"3364" 7781 15381 -0.95 0.95
"3365" 7781 15481 -5.54 5.54
"3366" 7781 15581 -5.89 5.89
"3367" 7781 15681 -7.51 7.51
"3368" 7781 15781 -1.38 1.38
"3369" 7781 15881 -7.2 7.2
"3370" 7781 15981 -2.33 2.33
"3371" 7781 16081 -2.37 2.37
"3372" 7781 16181 -1.22 1.22
"3373" 7781 16281 -2.46 2.46
"3374" 7781 16381 -13 13
"3375" 7781 16481 -2.8 2.8
"3376" 7781 8781 -6.75 6.75
"3377" 7781 8881 0 0
"3378" 7781 8981 -5.19 5.19
"3379" 7781 9081 -3.6 3.6
"3380" 7781 9181 -0.32 0.32
"3381" 7781 9281 -11.02 11.02
"3382" 7781 9381 -5.7 5.7
"3383" 7781 9481 -6.57 6.57
"3384" 7781 9581 -2.21 2.21
"3385" 7781 9681 -0.72 0.72
"3386" 7781 9781 -1.41 1.41
"3387" 7781 9881 -3.43 3.43
"3388" 7781 9981 -1.5 1.5
"3389" 7881 10081 -4.4 4.4
"3390" 7881 10181 -4.99 4.99
"3391" 7881 10281 -3.5 3.5
"3392" 7881 10381 -1.06 1.06
"3393" 7881 10481 -6.79 6.79
"3394" 7881 10581 -3.38 3.38
"3395" 7881 10681 -4.41 4.41
"3396" 7881 10781 -0.36 0.36
"3397" 7881 10881 -0.83 0.83
"3398" 7881 10981 -4.3 4.3
"3399" 7881 11081 -0.99 0.99
"3400" 7881 11181 -11.1 11.1
"3401" 7881 11281 0 0
"3402" 7881 11381 -10.76 10.76
"3403" 7881 11481 -3.9 3.9
"3404" 7881 11581 -8.4 8.4
"3405" 7881 11681 -5.32 5.32
"3406" 7881 11781 -3.13 3.13
"3407" 7881 11881 -5.77 5.77
"3408" 7881 11981 -2.75 2.75
"3409" 7881 12081 -1.9 1.9
"3410" 7881 12181 -0.4 0.4
"3411" 7881 12281 -6.81 6.81
"3412" 7881 12381 -3.37 3.37
"3413" 7881 12481 -1 1
"3414" 7881 12581 -4.62 4.62
"3415" 7881 12681 -5.59 5.59
"3416" 7881 12781 -8.92 8.92
"3417" 7881 12881 -4.6 4.6
"3418" 7881 12981 -11.2 11.2
"3419" 7881 13081 -4.4 4.4
"3420" 7881 13181 -7.4 7.4
"3421" 7881 13281 -2.52 2.52
"3422" 7881 13381 -8 8
"3423" 7881 13481 -3.93 3.93
"3424" 7881 13581 -8.7 8.7
"3425" 7881 13681 -11.84 11.84
"3426" 7881 13781 -4.47 4.47
"3427" 7881 13881 -4.76 4.76
"3428" 7881 13981 -1.24 1.24
"3429" 7881 14081 -1.8 1.8
"3430" 7881 14181 -2.45 2.45
"3431" 7881 14281 -3.94 3.94
"3432" 7881 14381 -4.8 4.8
"3433" 7881 14481 -0.8 0.8
"3434" 7881 14581 -2.3 2.3
"3435" 7881 14681 -2.73 2.73
"3436" 7881 14781 -6.03 6.03
"3437" 7881 14881 -4.22 4.22
"3438" 7881 14981 -6.6 6.6
"3439" 7881 15081 -8.2 8.2
"3440" 7881 15181 -11.75 11.75
"3441" 7881 15281 -2.04 2.04
"3442" 7881 15381 -4.54 4.54
"3443" 7881 15481 -6.54 6.54
"3444" 7881 15581 -4.36 4.36
"3445" 7881 15681 -5.49 5.49
"3446" 7881 15781 -2.51 2.51
"3447" 7881 15881 -6 6
"3448" 7881 15981 -7.48 7.48
"3449" 7881 16081 -8.4 8.4
"3450" 7881 16181 -1.79 1.79
"3451" 7881 16281 -5.98 5.98
"3452" 7881 16381 -6.5 6.5
"3453" 7881 16481 -5.5 5.5
"3454" 7881 8881 -8.75 8.75
"3455" 7881 8981 -13.8 13.8
"3456" 7881 9081 -4.69 4.69
"3457" 7881 9181 -5.3 5.3
"3458" 7881 9281 -8.69 8.69
"3459" 7881 9381 -4.25 4.25
"3460" 7881 9481 -8.7 8.7
"3461" 7881 9581 -9.6 9.6
"3462" 7881 9681 -6.41 6.41
"3463" 7881 9781 -5.47 5.47
"3464" 7881 9881 -7.3 7.3
"3465" 7881 9981 -5.5 5.5
"3466" 7981 10081 -7.1 7.1
"3467" 7981 10181 -0.9 0.9
"3468" 7981 10281 -5.5 5.5
"3469" 7981 10381 -1.95 1.95
"3470" 7981 10481 -5.4 5.4
"3471" 7981 10581 -2.24 2.24
"3472" 7981 10681 -4.32 4.32
"3473" 7981 10781 -1.97 1.97
"3474" 7981 10881 -0.5 0.5
"3475" 7981 10981 -8.4 8.4
"3476" 7981 11081 -4 4
"3477" 7981 11181 -9.8 9.8
"3478" 7981 11281 -3.49 3.49
"3479" 7981 11381 -10.5 10.5
"3480" 7981 11481 -4.73 4.73
"3481" 7981 11581 -9.6 9.6
"3482" 7981 11681 -14.4 14.4
"3483" 7981 11781 -5.29 5.29
"3484" 7981 11881 -10.7 10.7
"3485" 7981 11981 -5.59 5.59
"3486" 7981 12081 -2.94 2.94
"3487" 7981 12181 -5.8 5.8
"3488" 7981 12281 -3.4 3.4
"3489" 7981 12381 -1.7 1.7
"3490" 7981 12481 -8.8 8.8
"3491" 7981 12581 -4.22 4.22
"3492" 7981 12681 -4.94 4.94
"3493" 7981 12781 -11.2 11.2
"3494" 7981 12881 -6.48 6.48
"3495" 7981 12981 -7.4 7.4
"3496" 7981 13081 -1.3 1.3
"3497" 7981 13181 -11.9 11.9
"3498" 7981 13281 -6.85 6.85
"3499" 7981 13381 -10.6 10.6
"3500" 7981 13481 -8.25 8.25
"3501" 7981 13581 -7.6 7.6
"3502" 7981 13681 -7.35 7.35
"3503" 7981 13781 -4.33 4.33
"3504" 7981 13881 -3.19 3.19
"3505" 7981 13981 -0.83 0.83
"3506" 7981 14081 -0.14 0.14
"3507" 7981 14181 -9.3 9.3
"3508" 7981 14281 -1.14 1.14
"3509" 7981 14381 -10.3 10.3
"3510" 7981 14481 -0.12 0.12
"3511" 7981 14581 -1.69 1.69
"3512" 7981 14681 -7.8 7.8
"3513" 7981 14781 -5.4 5.4
"3514" 7981 14881 -11.8 11.8
"3515" 7981 14981 -8.3 8.3
"3516" 7981 15081 -7.91 7.91
"3517" 7981 15181 -8.79 8.79
"3518" 7981 15281 -10.07 10.07
"3519" 7981 15381 -4.18 4.18
"3520" 7981 15481 -5 5
"3521" 7981 15581 -3.09 3.09
"3522" 7981 15681 -5.51 5.51
"3523" 7981 15781 -3.1 3.1
"3524" 7981 15881 -5.6 5.6
"3525" 7981 15981 -8.7 8.7
"3526" 7981 16081 -9.2 9.2
"3527" 7981 16181 -5.29 5.29
"3528" 7981 16281 -1.9 1.9
"3529" 7981 16381 -7.41 7.41
"3530" 7981 16481 -4.85 4.85
"3531" 7981 8981 -6.3 6.3
"3532" 7981 9081 -3.69 3.69
"3533" 7981 9181 -5.7 5.7
"3534" 7981 9281 -5.9 5.9
"3535" 7981 9381 -7.02 7.02
"3536" 7981 9481 -1.95 1.95
"3537" 7981 9581 -4.6 4.6
"3538" 7981 9681 -8.9 8.9
"3539" 7981 9781 -9.8 9.8
"3540" 7981 9881 -3.37 3.37
"3541" 7981 9981 -5.1 5.1
"3542" 8081 10081 -5.9 5.9
"3543" 8081 10181 -16.6 16.6
"3544" 8081 10281 -1.6 1.6
"3545" 8081 10381 -4.91 4.91
"3546" 8081 10481 -6.97 6.97
"3547" 8081 10581 -3.59 3.59
"3548" 8081 10681 -4.7 4.7
"3549" 8081 10781 -1.76 1.76
"3550" 8081 10881 -4.15 4.15
"3551" 8081 10981 -0.9 0.9
"3552" 8081 11081 -5.3 5.3
"3553" 8081 11181 -4.3 4.3
"3554" 8081 11281 -0.18 0.18
"3555" 8081 11381 -7.8 7.8
"3556" 8081 11481 -5.82 5.82
"3557" 8081 11581 -6.89 6.89
"3558" 8081 11681 -9.5 9.5
"3559" 8081 11781 -6.22 6.22
"3560" 8081 11881 -1.46 1.46
"3561" 8081 11981 -3.62 3.62
"3562" 8081 12081 -5.8 5.8
"3563" 8081 12181 -5.6 5.6
"3564" 8081 12281 -2.96 2.96
"3565" 8081 12381 -8.5 8.5
"3566" 8081 12481 -3.61 3.61
"3567" 8081 12581 -10.31 10.31
"3568" 8081 12681 -1.82 1.82
"3569" 8081 12781 -9.6 9.6
"3570" 8081 12881 -2.17 2.17
"3571" 8081 12981 -4.4 4.4
"3572" 8081 13081 -7.3 7.3
"3573" 8081 13181 -2.85 2.85
"3574" 8081 13281 -8.5 8.5
"3575" 8081 13381 -1.02 1.02
"3576" 8081 13481 -1.43 1.43
"3577" 8081 13581 -4.87 4.87
"3578" 8081 13681 -8.6 8.6
"3579" 8081 13781 -2.2 2.2
"3580" 8081 13881 -3.82 3.82
"3581" 8081 13981 -3.46 3.46
"3582" 8081 14081 -4.66 4.66
"3583" 8081 14181 -3.74 3.74
"3584" 8081 14281 -3.67 3.67
"3585" 8081 14381 -5.53 5.53
"3586" 8081 14481 -3.1 3.1
"3587" 8081 14581 -4.62 4.62
"3588" 8081 14681 -6.67 6.67
"3589" 8081 14781 -7.3 7.3
"3590" 8081 14881 -5.5 5.5
"3591" 8081 14981 -2.4 2.4
"3592" 8081 15081 -5.07 5.07
"3593" 8081 15181 -5.24 5.24
"3594" 8081 15281 -5.1 5.1
"3595" 8081 15381 -5.8 5.8
"3596" 8081 15481 -11.11 11.11
"3597" 8081 15581 -3.4 3.4
"3598" 8081 15681 -7 7
"3599" 8081 15781 -6.89 6.89
"3600" 8081 15881 -11.3 11.3
"3601" 8081 15981 -4.53 4.53
